0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.3348967065644819,0.30240799953321834,0.2818819828037369,0.3114493291825056,0.34087290237657725,0.28612430972096164,0.285020029273532,0.31090678799213195,0.2907792859607273,0.33276911292757305,0.2985988230045353,0.32248290708359284
100,0.04367453312003162,0.06036905059590936,0.026089463572900155,0.04715743437409401,0.050535598825081254,0.07617789262440056,0.05565797468728345,0.03507966821067682,0.03468892317514566,0.019231162957621964,0.045352508183679585,0.06515054868039073
