0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.7084523439407349,0.6314585208892822,0.6203442215919495,0.6327142715454102,0.5867775082588196,0.5764409899711609,0.5452678203582764,0.5986350774765015,0.5809446573257446,0.6338059306144714,0.5800411701202393,0.6577839851379395
100,0.1240086778998375,0.24522657692432404,0.06469367444515228,0.42543280124664307,0.24881839752197266,0.36143091320991516,0.30916300415992737,0.1503162831068039,0.14388489723205566,0.06742390245199203,0.1926250010728836,0.21559666097164154
